Último Dia Com,Papel,Descrição/Emissor,Tipo,Tipo do Provento,Valor Provento,Último Preço Com,Provento Por,Data de Pagamento
04/25/2019,MRSA5B,MRS LOGIST,PNA,DIVIDENDO,0.38368501,7.04,1,12/20/2019
04/25/2019,MRSA6B,MRS LOGIST,PNB,DIVIDENDO,0.38368501,6.51,1,12/20/2019
04/25/2019,PETR4,PETROBRAS,PN,DIVIDENDO,0.01904300,27.80,1,05/20/2019
04/25/2019,BNBR3,NORD BRASIL,ON,JRS CAP PRÓPRIO,1.52234013,41.00,1,05/08/2019
04/25/2019,BNBR3,NORD BRASIL,ON,RENDIMENTO,0.02989532,41.00,1,05/08/2019
04/25/2019,PETR4,PETROBRAS,PN,RENDIMENTO,0.00045100,27.80,1,05/20/2019
04/24/2019,CALI4,CONST A LIND,PN,DIVIDENDO,2.79480489,75.00,1,06/30/2019
04/24/2019,KEPL3,KEPLER WEBER,ON,DIVIDENDO,0.09841896,18.60,1,05/14/2019
04/24/2019,VBBR3,VIBRA,ON,DIVIDENDO,0.85836910,23.75,1,05/31/2019
04/24/2019,SAPR3,SANEPAR,ON,DIVIDENDO,0.18182935,20.26,1,06/21/2019
04/24/2019,SAPR4,SANEPAR,PN,DIVIDENDO,0.20001228,14.56,1,06/21/2019
04/24/2019,SAPR11,SANEPAR,UNT,DIVIDENDO,0.98187849,79.78,1,06/21/2019
04/24/2019,TGMA3,TEGMA,ON,DIVIDENDO,0.32195821,25.42,1,05/07/2019
04/24/2019,WIZC3,WIZ CO,ON,DIVIDENDO,0.33343056,8.83,1,05/22/2019
04/24/2019,WIZC3,WIZ CO,ON,DIVIDENDO,0.77800463,8.83,1,11/25/2019
04/24/2019,VBBR3,VIBRA,ON,DIVIDENDO,1.26116971,23.75,1,10/31/2019
04/24/2019,TGMA3,TEGMA,ON,JRS CAP PRÓPRIO,0.10731940,25.42,1,05/07/2019
04/24/2019,VBBR3,VIBRA,ON,RENDIMENTO,0.04109100,23.75,1,10/31/2019
04/23/2019,GRND3,GRENDENE,ON,DIVIDENDO,0.01489113,8.19,1,05/08/2019
04/23/2019,USIM3,USIMINAS,ON,DIVIDENDO,0.06263432,10.87,1,05/31/2019
04/23/2019,USIM5,USIMINAS,PNA,DIVIDENDO,0.06889775,8.91,1,05/31/2019
04/23/2019,USIM6,USIMINAS,PNB,DIVIDENDO,0.06889775,10.00,1,05/31/2019
04/23/2019,GRND3,GRENDENE,ON,JRS CAP PRÓPRIO,0.14409861,8.19,1,05/08/2019
04/22/2019,EMAE3,EMAE,ON,DIVIDENDO,0.23200000,21.50,1,07/22/2019
04/22/2019,EMAE4,EMAE,PN,DIVIDENDO,0.25520000,23.30,1,07/22/2019
04/22/2019,HAPV3,HAPVIDA,ON,DIVIDENDO,0.12165322,28.70,1,04/30/2019
04/22/2019,IGTI3,IGUATEMI S.A,ON,DIVIDENDO,0.19911440,24.37,1,05/09/2019
04/22/2019,IGTI3,IGUATEMI S.A,ON,DIVIDENDO,0.19911440,24.37,1,10/31/2019
04/18/2019,BPAR3,BANPARA,ON,DIVIDENDO,5.18456736,182.07,1,05/06/2019
04/18/2019,BRQB3,BRQ,ON,DIVIDENDO,0.03407758,,1,10/04/2019
04/18/2019,LREN3,LOJAS RENNER,ON,DIVIDENDO,0.25400000,43.02,1,04/29/2019
04/18/2019,PRNR3,PRINER,ON,DIVIDENDO,0.00688684,,1,12/31/2019
04/18/2019,SUZB3,SUZANO S.A.,ON,DIVIDENDO,0.44470086,41.03,1,04/30/2019
04/18/2019,BPAR3,BANPARA,ON,JRS CAP PRÓPRIO,2.18983304,182.07,1,05/06/2019
04/17/2019,CSRN3,COSERN,ON,DIVIDENDO,0.83637486,16.52,1,05/15/2019
04/17/2019,CSRN5,COSERN,PNA,DIVIDENDO,0.92001235,16.99,1,05/15/2019
04/17/2019,CSRN6,COSERN,PNB,DIVIDENDO,0.92001235,16.52,1,05/15/2019
04/17/2019,UNIP3,UNIPAR,ON,DIVIDENDO,0.27366619,39.99,1,04/30/2019
04/17/2019,UNIP5,UNIPAR,PNA,DIVIDENDO,0.30103281,39.50,1,04/30/2019
04/17/2019,UNIP6,UNIPAR,PNB,DIVIDENDO,0.30103281,39.65,1,04/30/2019
04/16/2019,CEEB3,COELBA,ON,DIVIDENDO,0.98556358,31.00,1,12/10/2019
04/16/2019,CEEB5,COELBA,PNA,DIVIDENDO,0.98556358,28.50,1,12/10/2019
04/16/2019,CEEB5,COELBA,PNA,DIVIDENDO,0.98556358,31.51,1,12/10/2019
04/16/2019,CEEB6,COELBA,PNB,DIVIDENDO,1.08411994,,1,12/10/2019
04/15/2019,CEPE3,CELPE,ON,DIVIDENDO,0.60621866,20.34,1,05/08/2019
04/15/2019,CEPE5,CELPE,PNA,DIVIDENDO,0.60621866,17.50,1,05/08/2019
04/15/2019,CEPE6,CELPE,PNB,DIVIDENDO,0.66684053,19.50,1,05/08/2019
04/15/2019,MGLU3,MAGAZ LUIZA,ON,DIVIDENDO,0.37025988,163.50,1,04/26/2019
04/12/2019,LIPR3,ELETROPAR,ON,DIVIDENDO,0.26597810,60.30,1,05/02/2019
04/12/2019,LIPR3,ELETROPAR,ON,DIVIDENDO,1.84712337,60.30,1,05/02/2019
04/12/2019,LIPR3,ELETROPAR,ON,RENDIMENTO,0.00462302,60.30,1,05/02/2019
04/12/2019,LIPR3,ELETROPAR,ON,RENDIMENTO,0.03210523,60.30,1,05/02/2019
04/11/2019,SHUL3,SCHULZ,ON,DIVIDENDO,0.10149082,8.18,1,05/31/2019
04/11/2019,SHUL4,SCHULZ,PN,DIVIDENDO,0.11163990,7.33,1,05/31/2019
04/11/2019,VIVT3,TELEF BRASIL,ON,DIVIDENDO,1.37101295,42.98,1,12/17/2019
04/11/2019,VIVT4,TELEF BRASIL,PN,DIVIDENDO,1.50811424,48.55,1,12/17/2019
04/11/2019,HYPE3,HYPERA,ON,JRS CAP PRÓPRIO,0.22835000,25.24,1,01/31/2020
04/11/2019,HYPE3,HYPERA,ON,JRS CAP PRÓPRIO,0.02637000,25.24,1,01/31/2020
04/05/2019,PTBL3,PORTOBELLO,ON,DIVIDENDO,0.08023120,5.04,1,04/30/2019
04/05/2019,PTBL3,PORTOBELLO,ON,JRS CAP PRÓPRIO,0.07469045,5.04,1,04/30/2019
04/05/2019,SANB3,SANTANDER BR,ON,JRS CAP PRÓPRIO,0.12758528,22.60,1,04/29/2019
04/05/2019,SANB4,SANTANDER BR,PN,JRS CAP PRÓPRIO,0.14034380,22.84,1,04/29/2019
04/05/2019,SANB99,SANTANDER BR,UNT,JRS CAP PRÓPRIO,0.26792908,45.96,1,04/29/2019
04/04/2019,COGN3,COGNA ON,ON,DIVIDENDO,0.02638773,10.86,1,04/15/2019
04/04/2019,SAUD3,BRADSAUDE,ON,DIVIDENDO,0.05231098,17.06,1,05/03/2019
04/03/2019,JHSF3,JHSF PART,ON,DIVIDENDO,0.11641483,2.63,1,04/11/2019
04/03/2019,PATI3,PANATLANTICA,ON,DIVIDENDO,0.83130340,21.30,1,09/30/2019
04/03/2019,PATI4,PANATLANTICA,PN,DIVIDENDO,1.39180016,33.50,1,09/30/2019
04/01/2019,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,31.60,1,05/02/2019
04/01/2019,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,36.07,1,05/02/2019
03/29/2019,BEES3,BANESTES,ON,DIVIDENDO,0.02057529,4.92,1,05/02/2019
03/29/2019,ITUB3,ITAUUNIBANCO,ON,DIVIDENDO,0.01500000,29.85,1,05/02/2019
03/29/2019,ITUB4,ITAUUNIBANCO,PN,DIVIDENDO,0.01500000,34.43,1,05/02/2019
03/29/2019,OFSA3,OUROFINO S/A,ON,DIVIDENDO,0.17717612,31.25,1,05/20/2019
03/29/2019,PSSA3,PORTO SEGURO,ON,DIVIDENDO,0.76968654,53.83,1,04/10/2019
03/29/2019,BEES4,BANESTES,PN,JRS CAP PRÓPRIO,0.02057529,5.05,1,05/02/2019
03/29/2019,CAML3,CAMIL,ON,JRS CAP PRÓPRIO,0.04947675,6.81,1,04/17/2019
03/29/2019,ROMI3,ROMI,ON,JRS CAP PRÓPRIO,0.47000000,10.96,1,03/31/2020
03/28/2019,BAUH3,EXCELSIOR,ON,DIVIDENDO,0.43717000,,1,05/24/2019
03/28/2019,BAUH4,EXCELSIOR,PN,DIVIDENDO,0.48088000,26.46,1,05/24/2019
03/28/2019,PCAR3,P.ACUCAR-CBD,ON,JRS CAP PRÓPRIO,0.67922378,93.50,1,05/22/2019
03/27/2019,RIAA3,RIACHUELO,ON,DIVIDENDO,0.44460000,136.99,1,
03/26/2019,GSHP3,GENERALSHOPP,ON,DIVIDENDO,3.06965410,7.16,1,04/09/2019
03/26/2019,B3SA3,B3,ON,JRS CAP PRÓPRIO,0.19295053,33.30,1,04/05/2019
03/26/2019,CSMG3,COPASA,ON,JRS CAP PRÓPRIO,0.41923034,62.97,1,05/20/2019
03/26/2019,RENT3,LOCALIZA,ON,JRS CAP PRÓPRIO,0.09641409,32.62,1,05/20/2019
03/26/2019,RADL3,RAIADROGASIL,ON,JRS CAP PRÓPRIO,0.17292396,66.16,1,12/03/2019
03/25/2019,EQPA3,EQTL PARA,ON,DIVIDENDO,0.03000000,2.30,1,04/03/2019
03/25/2019,EQPA5,EQTL PARA,PNA,DIVIDENDO,0.03000000,6.52,1,04/03/2019
03/25/2019,EQPA6,EQTL PARA,PNB,DIVIDENDO,0.03000000,6.40,1,04/03/2019
03/25/2019,EQPA7,EQTL PARA,PNC,DIVIDENDO,0.03000000,3.97,1,04/03/2019
03/22/2019,ENGI3,ENERGISA,ON,DIVIDENDO,0.03000000,15.60,1,04/10/2019
03/22/2019,ENGI4,ENERGISA,PN,DIVIDENDO,0.03000000,6.35,1,04/10/2019
03/22/2019,ENGI11,ENERGISA,UNT,DIVIDENDO,0.15000000,40.87,1,04/10/2019
03/22/2019,WEGE3,WEG,ON,JRS CAP PRÓPRIO,0.04641177,18.22,1,08/14/2019
03/21/2019,IRBR3,IRBBRASIL RE,ON,DIVIDENDO,1.86501106,90.61,1,04/30/2019
03/21/2019,IRBR3,IRBBRASIL RE,ON,DIVIDENDO,0.22077286,90.61,1,04/30/2019
03/21/2019,LREN3,LOJAS RENNER,ON,DIVIDENDO,0.09294500,43.06,1,05/08/2020
03/21/2019,IRBR3,IRBBRASIL RE,ON,JRS CAP PRÓPRIO,0.21090344,90.61,1,04/30/2019
03/21/2019,SAUD3,BRADSAUDE,ON,JRS CAP PRÓPRIO,0.03323587,16.30,1,05/03/2019
03/21/2019,IRBR3,IRBBRASIL RE,ON,RENDIMENTO,0.02542273,90.61,1,04/30/2019
03/21/2019,IRBR3,IRBBRASIL RE,ON,RENDIMENTO,0.00300945,90.61,1,04/30/2019
03/21/2019,IRBR3,IRBBRASIL RE,ON,RENDIMENTO,0.00287491,90.61,1,04/30/2019
03/20/2019,CRPG3,CRISTAL,ON,JRS CAP PRÓPRIO,0.76416392,40.00,1,03/29/2019
03/20/2019,CRPG5,CRISTAL,PNA,JRS CAP PRÓPRIO,0.76416392,39.89,1,03/29/2019
03/20/2019,CRPG6,CRISTAL,PNB,JRS CAP PRÓPRIO,0.76416392,40.00,1,03/29/2019
03/19/2019,TUPY3,TUPY,ON,DIVIDENDO,0.26009606,19.85,1,03/28/2019
03/19/2019,TUPY3,TUPY,ON,JRS CAP PRÓPRIO,0.69358950,19.85,1,03/28/2019
03/15/2019,MOAR3,MONT ARANHA,ON,DIVIDENDO,0.89786969,180.00,1,04/01/2019
03/15/2019,MOAR3,MONT ARANHA,ON,JRS CAP PRÓPRIO,1.14274324,180.00,1,04/01/2019
03/14/2019,DIRR3,DIRECIONAL,ON,DIVIDENDO,0.38000000,9.54,1,03/25/2019
03/13/2019,STKF3,STATKRAFT,ON,DIVIDENDO,0.08117043,,1,03/14/2019
03/13/2019,STKF3,STATKRAFT,ON,DIVIDENDO,0.24351128,,1,
03/11/2019,BBAS3,BRASIL,ON,JRS CAP PRÓPRIO,0.15612452,53.80,1,03/29/2019
03/11/2019,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.15612452,,1,03/29/2019
03/08/2019,CSMG3,COPASA,ON,JRS CAP PRÓPRIO,0.72971397,59.89,1,06/10/2019
03/07/2019,BRSR3,BANRISUL,ON,JRS CAP PRÓPRIO,0.31219003,23.81,1,03/28/2019
03/07/2019,BRSR5,BANRISUL,PNA,JRS CAP PRÓPRIO,0.31219003,25.10,1,03/28/2019
03/07/2019,BRSR6,BANRISUL,PNB,JRS CAP PRÓPRIO,0.31219003,24.00,1,03/28/2019
03/06/2019,FLRY3,FLEURY,ON,DIVIDENDO,0.68743137,20.00,1,05/31/2019
03/06/2019,GGBR3,GERDAU,ON,DIVIDENDO,0.10000000,12.39,1,03/18/2019
03/06/2019,GGBR4,GERDAU,PN,DIVIDENDO,0.10000000,15.03,1,03/18/2019
03/06/2019,GOAU3,GERDAU MET,ON,DIVIDENDO,0.05000000,7.35,1,03/18/2019
03/06/2019,GOAU4,GERDAU MET,PN,DIVIDENDO,0.05000000,7.13,1,03/18/2019
03/06/2019,BMIN3,MERC INVEST,ON,JRS CAP PRÓPRIO,0.03962765,21.00,1,04/02/2019
03/06/2019,BMIN4,MERC INVEST,PN,JRS CAP PRÓPRIO,1.40000000,24.49,1,04/02/2019
03/01/2019,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,37.40,1,04/01/2019
03/01/2019,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,42.55,1,04/01/2019
02/28/2019,ITSA3,ITAUSA,ON,DIVIDENDO,0.02000000,15.00,1,04/01/2019
02/28/2019,ITSA4,ITAUSA,PN,DIVIDENDO,0.02000000,12.37,1,04/01/2019
02/28/2019,ITUB3,ITAUUNIBANCO,ON,DIVIDENDO,0.01500000,31.11,1,04/01/2019
02/28/2019,ITUB4,ITAUUNIBANCO,PN,DIVIDENDO,0.01500000,35.23,1,04/01/2019
02/28/2019,UGPA3,ULTRAPAR,ON,DIVIDENDO,0.70000000,53.41,1,03/13/2019
02/28/2019,BEES3,BANESTES,ON,JRS CAP PRÓPRIO,0.02057529,4.89,1,04/01/2019
02/28/2019,BEES4,BANESTES,PN,JRS CAP PRÓPRIO,0.02057529,4.85,1,04/01/2019
02/28/2019,VIVT3,TELEF BRASIL,ON,JRS CAP PRÓPRIO,0.38875331,43.13,1,08/18/2020
02/28/2019,VIVT4,TELEF BRASIL,PN,JRS CAP PRÓPRIO,0.42762864,46.79,1,08/18/2020
02/27/2019,ENGI3,ENERGISA,ON,DIVIDENDO,0.13000000,15.00,1,03/11/2019
02/27/2019,ENGI4,ENERGISA,PN,DIVIDENDO,0.13000000,6.62,1,03/11/2019
02/27/2019,ENGI11,ENERGISA,UNT,DIVIDENDO,0.65000000,41.29,1,03/11/2019
02/26/2019,AZZA3,AZZAS 2154,ON,DIVIDENDO,0.83102227,54.30,1,04/02/2019
02/26/2019,NATU3,NATURA,ON,DIVIDENDO,0.13154624,49.10,1,04/18/2019
02/25/2019,BMEB3,MERCANTIL,ON,JRS CAP PRÓPRIO,0.05420700,8.50,1,03/26/2019
02/25/2019,BMEB4,MERCANTIL,PN,JRS CAP PRÓPRIO,0.66352900,8.25,1,03/26/2019
02/22/2019,WEGE3,WEG,ON,DIVIDENDO,0.08290576,19.05,1,03/13/2019
02/21/2019,ITSA3,ITAUSA,ON,DIVIDENDO,0.45320000,16.36,1,03/07/2019
02/21/2019,ITSA4,ITAUSA,PN,DIVIDENDO,0.45320000,13.56,1,03/07/2019
02/21/2019,ITUB3,ITAUUNIBANCO,ON,DIVIDENDO,1.05070000,33.37,1,03/07/2019
02/21/2019,ITUB4,ITAUUNIBANCO,PN,DIVIDENDO,1.05070000,37.95,1,03/07/2019
02/21/2019,BBAS3,BRASIL,ON,JRS CAP PRÓPRIO,0.58536826,53.20,1,03/07/2019
02/21/2019,ITSA3,ITAUSA,ON,JRS CAP PRÓPRIO,0.31110000,16.36,1,03/07/2019
02/21/2019,ITSA4,ITAUSA,PN,JRS CAP PRÓPRIO,0.31110000,13.56,1,03/07/2019
02/21/2019,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.74940000,33.37,1,03/07/2019
02/21/2019,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.74940000,37.95,1,03/07/2019
02/21/2019,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.58536826,,1,03/07/2019
02/21/2019,BBAS3,BRASIL,ON,RENDIMENTO,0.00535605,53.20,1,03/07/2019
02/21/2019,BBAS12,BRASIL,ON SJ,RENDIMENTO,0.00535605,,1,03/07/2019
02/19/2019,CEEB3,COELBA,ON,DIVIDENDO,1.84922234,32.00,1,02/27/2019
02/19/2019,CEEB5,COELBA,PNA,DIVIDENDO,1.84922234,23.01,1,02/27/2019
02/19/2019,CEEB6,COELBA,PNB,DIVIDENDO,2.03414457,,1,02/27/2019
02/14/2019,BBSE3,BBSEGURIDADE,ON,DIVIDENDO,0.67719143,28.66,1,02/26/2019
02/14/2019,BBSE3,BBSEGURIDADE,ON,RENDIMENTO,0.00670110,28.66,1,02/26/2019
02/13/2019,BRQB3,BRQ,ON,DIVIDENDO,0.04259699,,1,02/28/2019
02/12/2019,KLBN3,KLABIN S/A,ON,DIVIDENDO,0.00379996,5.69,1,02/25/2019
02/12/2019,KLBN4,KLABIN S/A,PN,DIVIDENDO,0.00379996,3.15,1,02/25/2019
02/12/2019,KLBN11,KLABIN S/A,UNT,DIVIDENDO,0.01899982,18.21,1,02/25/2019
02/01/2019,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,44.70,1,03/01/2019
02/01/2019,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,39.78,1,03/01/2019
01/31/2019,CRTE3B,CONC RIO TER,ON,DIVIDENDO,64.53990400,,1,02/01/2019
01/31/2019,CRTE5B,CONC RIO TER,PNA,DIVIDENDO,70.99389400,,1,02/01/2019
01/31/2019,ITUB3,ITAUUNIBANCO,ON,DIVIDENDO,0.01500000,32.87,1,03/01/2019
01/31/2019,ITUB4,ITAUUNIBANCO,PN,DIVIDENDO,0.01500000,38.78,1,03/01/2019
01/31/2019,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,40.26,1,03/01/2019
01/31/2019,BEES3,BANESTES,ON,JRS CAP PRÓPRIO,0.02057529,4.70,1,03/01/2019
01/31/2019,BEES4,BANESTES,PN,JRS CAP PRÓPRIO,0.02057529,4.62,1,03/01/2019
01/28/2019,RPAD5,ALFA HOLDING,PNA,DIVIDENDO,0.34023000,6.39,1,03/18/2019
01/28/2019,MEAL3,IMC S/A,ON,REST CAP DIN,0.63139170,7.10,1,02/08/2019
01/21/2019,BRQB3,BRQ,ON,DIVIDENDO,0.02308448,,1,01/31/2019
01/16/2019,MOAR3,MONT ARANHA,ON,DIVIDENDO,1.63249035,170.00,1,02/01/2019
01/16/2019,MOAR3,MONT ARANHA,ON,JRS CAP PRÓPRIO,0.40812259,170.00,1,02/01/2019
01/07/2019,SANB3,SANTANDER BR,ON,DIVIDENDO,0.24494326,24.56,1,02/26/2019
01/07/2019,SANB4,SANTANDER BR,PN,DIVIDENDO,0.26943759,23.16,1,02/26/2019
01/07/2019,SANB99,SANTANDER BR,UNT,DIVIDENDO,0.51438085,47.99,1,02/26/2019
01/07/2019,BPAC3,BTGP BANCO,ON,JRS CAP PRÓPRIO,0.23088733,9.15,1,03/31/2019
01/07/2019,BPAC5,BTGP BANCO,PNA,JRS CAP PRÓPRIO,0.23088733,8.50,1,03/31/2019
01/07/2019,BPAC11,BTGP BANCO,UNT,JRS CAP PRÓPRIO,0.69266198,27.40,1,03/31/2019
01/07/2019,SANB3,SANTANDER BR,ON,JRS CAP PRÓPRIO,0.36741489,24.56,1,02/26/2019
01/07/2019,SANB4,SANTANDER BR,PN,JRS CAP PRÓPRIO,0.40415638,23.16,1,02/26/2019
01/07/2019,SANB99,SANTANDER BR,UNT,JRS CAP PRÓPRIO,0.77157127,47.99,1,02/26/2019
01/07/2019,USIM3,USIMINAS,ON,JRS CAP PRÓPRIO,0.07198878,12.22,1,05/31/2019
01/07/2019,USIM5,USIMINAS,PNA,JRS CAP PRÓPRIO,0.07918766,10.13,1,05/31/2019
01/07/2019,USIM6,USIMINAS,PNB,JRS CAP PRÓPRIO,0.07918766,9.00,1,05/31/2019
01/04/2019,CEEB3,COELBA,ON,JRS CAP PRÓPRIO,0.71010138,26.60,1,03/29/2019
01/04/2019,CEEB5,COELBA,PNA,JRS CAP PRÓPRIO,0.71010138,23.03,1,03/29/2019
01/04/2019,CEEB6,COELBA,PNB,JRS CAP PRÓPRIO,0.78111152,,1,03/29/2019
01/04/2019,CGAS3,COMGAS,ON,JRS CAP PRÓPRIO,0.07799572,59.99,1,01/17/2019
01/04/2019,CGAS5,COMGAS,PNA,JRS CAP PRÓPRIO,0.08579529,59.00,1,01/17/2019
01/04/2019,CSRN3,COSERN,ON,JRS CAP PRÓPRIO,0.15415329,16.11,1,03/29/2019
01/04/2019,CSRN5,COSERN,PNA,JRS CAP PRÓPRIO,0.16956862,16.40,1,03/29/2019
01/04/2019,CSRN6,COSERN,PNB,JRS CAP PRÓPRIO,0.16956862,16.52,1,03/29/2019
01/04/2019,EKTR3,ELEKTRO,ON,JRS CAP PRÓPRIO,0.66683961,18.00,1,04/30/2019
01/04/2019,EKTR4,ELEKTRO,PN,JRS CAP PRÓPRIO,0.73352357,21.50,1,04/30/2019
01/04/2019,LTEL3B,LITEL,ON,JRS CAP PRÓPRIO,1.74431205,,1,
01/04/2019,LTEL5B,LITEL,PNA,JRS CAP PRÓPRIO,1.74431205,,1,
01/04/2019,NATU3,NATURA,ON,JRS CAP PRÓPRIO,0.25874690,47.30,1,02/26/2019
01/02/2019,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,35.77,1,02/01/2019
01/02/2019,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,40.39,1,02/01/2019
01/02/2019,FLRY3,FLEURY,ON,JRS CAP PRÓPRIO,0.12696022,20.15,1,01/18/2019
01/02/2019,GEPA3,GER PARANAP,ON,JRS CAP PRÓPRIO,0.78362202,32.50,1,03/31/2019
01/02/2019,GEPA4,GER PARANAP,PN,JRS CAP PRÓPRIO,0.78362202,38.15,1,03/31/2019
01/02/2019,LEVE3,METAL LEVE,ON,JRS CAP PRÓPRIO,0.11336141,25.99,1,05/21/2019
12/28/2018,ITUB3,ITAUUNIBANCO,ON,DIVIDENDO,0.01500000,30.05,1,02/01/2019
12/28/2018,ITUB4,ITAUUNIBANCO,PN,DIVIDENDO,0.01500000,35.50,1,02/01/2019
12/28/2018,BEES3,BANESTES,ON,JRS CAP PRÓPRIO,0.01994221,4.13,1,02/01/2019
12/28/2018,BEES4,BANESTES,PN,JRS CAP PRÓPRIO,0.01994221,4.25,1,02/01/2019
12/28/2018,BRAP3,BRADESPAR,ON,JRS CAP PRÓPRIO,0.58550489,29.30,1,01/31/2019
12/28/2018,BRAP4,BRADESPAR,PN,JRS CAP PRÓPRIO,0.64405538,31.69,1,01/31/2019
12/28/2018,DASA3,DASA,ON,JRS CAP PRÓPRIO,0.56122672,27.00,1,02/28/2019
12/28/2018,ABCB4,ABC BRASIL,PN,JRS CAP PRÓPRIO,0.53900000,16.88,1,02/12/2019
12/28/2018,JSLG3,JSL,ON,JRS CAP PRÓPRIO,0.15497615,6.97,1,05/13/2019
12/28/2018,MGLU3,MAGAZ LUIZA,ON,JRS CAP PRÓPRIO,0.59270489,181.07,1,04/24/2019
12/28/2018,MULT3,MULTIPLAN,ON,JRS CAP PRÓPRIO,0.11776639,24.31,1,05/31/2019
12/28/2018,SAPR3,SANEPAR,ON,JRS CAP PRÓPRIO,0.31047168,16.77,1,06/21/2019
12/28/2018,SAPR4,SANEPAR,PN,JRS CAP PRÓPRIO,0.34151884,10.70,1,06/21/2019
12/28/2018,SAPR11,SANEPAR,UNT,JRS CAP PRÓPRIO,1.67654706,61.50,1,06/21/2019
12/28/2018,TOTS3,TOTVS,ON,JRS CAP PRÓPRIO,0.08000000,27.15,1,05/09/2019
12/27/2018,CPLE3,COPEL,ON,JRS CAP PRÓPRIO,0.97515000,29.74,1,06/28/2019
12/27/2018,FESA3,FERBASA,ON,JRS CAP PRÓPRIO,0.09222281,24.03,1,01/22/2019
12/27/2018,FESA4,FERBASA,PN,JRS CAP PRÓPRIO,0.10144509,20.32,1,01/22/2019
12/27/2018,CGRA3,GRAZZIOTIN,ON,JRS CAP PRÓPRIO,1.09688000,23.65,1,04/30/2019
12/27/2018,CGRA4,GRAZZIOTIN,PN,JRS CAP PRÓPRIO,1.09688000,23.69,1,04/30/2019
12/27/2018,MDIA3,M.DIASBRANCO,ON,JRS CAP PRÓPRIO,0.41002950,42.65,1,04/30/2019
12/26/2018,EMBJ3,EMBRAER,ON,DIVIDENDO,0.01000000,21.47,1,01/11/2019
12/26/2018,BRSR3,BANRISUL,ON,JRS CAP PRÓPRIO,0.10998992,20.62,1,01/15/2019
12/26/2018,BRSR5,BANRISUL,PNA,JRS CAP PRÓPRIO,0.12098891,24.00,1,01/15/2019
12/26/2018,BRSR6,BANRISUL,PNB,JRS CAP PRÓPRIO,0.10998992,20.95,1,01/15/2019
12/26/2018,BNPA3B,BONAIRE PART,ON,JRS CAP PRÓPRIO,0.02862329,,1,
12/26/2018,EGIE3,ENGIE BRASIL,ON,JRS CAP PRÓPRIO,0.48656269,33.02,1,03/27/2019
12/26/2018,LREN3,LOJAS RENNER,ON,JRS CAP PRÓPRIO,0.08964400,40.40,1,04/29/2019
12/21/2018,SAUD3,BRADSAUDE,ON,DIVIDENDO,0.10952416,13.74,1,01/09/2019
12/21/2018,AZZA3,AZZAS 2154,ON,JRS CAP PRÓPRIO,0.23099332,53.75,1,01/15/2019
12/21/2018,B3SA3,B3,ON,JRS CAP PRÓPRIO,0.20692531,26.74,1,01/08/2019
12/21/2018,BPAR3,BANPARA,ON,JRS CAP PRÓPRIO,2.32291057,149.15,1,01/07/2019
12/21/2018,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.66382073,33.26,1,03/08/2019
12/21/2018,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.73020280,37.71,1,03/08/2019
12/21/2018,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.07200698,14.48,1,06/28/2019
12/21/2018,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.07200698,14.48,1,12/30/2019
12/21/2018,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.07200698,13.38,1,06/28/2019
12/21/2018,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.07200698,13.38,1,12/30/2019
12/21/2018,HYPE3,HYPERA,ON,JRS CAP PRÓPRIO,0.19755000,30.43,1,01/09/2019
12/21/2018,HYPE3,HYPERA,ON,JRS CAP PRÓPRIO,0.15362000,30.43,1,01/09/2019
12/21/2018,SAUD3,BRADSAUDE,ON,JRS CAP PRÓPRIO,0.02968089,13.74,1,01/09/2019
12/21/2018,PETR3,PETROBRAS,ON,JRS CAP PRÓPRIO,0.05000000,24.18,1,06/25/2019
12/21/2018,PETR4,PETROBRAS,PN,JRS CAP PRÓPRIO,0.70000000,21.55,1,06/25/2019
12/21/2018,WEGE3,WEG,ON,JRS CAP PRÓPRIO,0.05141177,17.34,1,03/13/2019
12/20/2018,PNVL3,DIMED,ON,JRS CAP PRÓPRIO,0.89893251,316.99,1,03/29/2019
